,Handle,Date,Text,Compound_Score,Positive_score,Negative_score,Neutral_score
368,@FoxNews,Mon Apr 02 23:22:30 +0000 2018,@RealJack @FoxNews @IngrahamAngle @seanhannity @realDonaldTrump SO GRATEFUL FOX IS STANDING BEHIND LAURA!! Much app… https://t.co/qrzIZ0zlgD,0.7463,0.276,0.0,0.724
369,@FoxNews,Mon Apr 02 23:22:30 +0000 2018,"@realMikeLindell @IngrahamAngle @FoxNews @seanhannity I like your adds, but I'm sorry I will not support those who… https://t.co/Qi22qXH9uN",-0.3792,0.092,0.227,0.681
370,@FoxNews,Mon Apr 02 23:22:30 +0000 2018,@FoxNews How about putting REAL armed security guards and trained teachers armed with concealed weapons in? Not the… https://t.co/19U7GqqmTH,-0.128,0.108,0.13,0.762
371,@FoxNews,Mon Apr 02 23:22:30 +0000 2018,RT @FoxNews: Students at Florida high school stage walkout in support of Second Amendment https://t.co/u8qoYHEqlW,0.1027,0.15,0.128,0.722
372,@FoxNews,Mon Apr 02 23:22:29 +0000 2018,RT @1handputter: @FoxNews @TuckerCarlson Tucker look into people using Periscope while driving it’s insane I thought texting was bad????,-0.4019,0.0,0.137,0.863
373,@FoxNews,Mon Apr 02 23:22:29 +0000 2018,"@FoxNews I guess the theory here is that if you wear invisible backpacks and then a shooter that walks on campus, w… https://t.co/WHPAWhn6Nb",0.0,0.0,0.0,1.0
374,@FoxNews,Mon Apr 02 23:22:29 +0000 2018,"RT @realMikeLindell: I did not take my advertising down from @IngrahamAngle and @FoxNews, nor do I intend to. @seanhannity",0.0,0.0,0.0,1.0
375,@FoxNews,Mon Apr 02 23:22:29 +0000 2018,@ajm0919 @TrumpyClown @KeysPlayerMusic @connorsdale1 @FoxNews At least you can agree trump is a joke ?,0.5719,0.299,0.0,0.701
376,@FoxNews,Mon Apr 02 23:22:28 +0000 2018,"RT @FoxNews: ""It is in our own interest to have a secure border in our southern border and we're also in favor of having a secure border wi…",0.8591,0.323,0.0,0.677
377,@FoxNews,Mon Apr 02 23:22:28 +0000 2018,"RT @realMikeLindell: I did not take my advertising down from @IngrahamAngle and @FoxNews, nor do I intend to. @seanhannity",0.0,0.0,0.0,1.0
378,@FoxNews,Mon Apr 02 23:22:28 +0000 2018,RT @billemt412: @instapundit @TwitchyTeam @TeamKCP can’t have my 2nd Amendment.  Let’s kick the Democrats out of office!! What a joke @NRA…,0.4184,0.128,0.0,0.872
379,@FoxNews,Mon Apr 02 23:22:27 +0000 2018,"RT @realMikeLindell: I did not take my advertising down from @IngrahamAngle and @FoxNews, nor do I intend to. @seanhannity",0.0,0.0,0.0,1.0
380,@FoxNews,Mon Apr 02 23:22:27 +0000 2018,"@sp1r1tharambe @TraumaQueen33 @rolandsmartin @RealCandaceO @TPUSA @FoxNews @TJMShow Your avatar is offensive, ur at… https://t.co/bI0rARK0d5",-0.4588,0.0,0.188,0.812
381,@FoxNews,Mon Apr 02 23:22:27 +0000 2018,"RT @KurtSchlichter: HELL YEAH, @foxnews. Never give in to threats and bullying! || 
BREAKING: Fox News Releases Statement About Laura Ingra…",-0.8858,0.091,0.382,0.527
382,@FoxNews,Mon Apr 02 23:22:27 +0000 2018,"@FoxNews @PressSec Sarah is awesome I be crushing on her sometimes , she a ninja , her tongue is the sword",0.3818,0.19,0.116,0.694
383,@FoxNews,Mon Apr 02 23:22:26 +0000 2018,@FoxNews Fah-get about it! Griffith showed her true colors,0.4753,0.279,0.0,0.721
384,@FoxNews,Mon Apr 02 23:22:26 +0000 2018,@MelaninMyRights @BLMoverEverytin @FoxNews @dianne_jacob @TeamCavuto I know right,0.0,0.0,0.0,1.0
385,@FoxNews,Mon Apr 02 23:22:26 +0000 2018,@FoxNews  great move having Laura back !?????????,0.6588,0.423,0.0,0.577
386,@FoxNews,Mon Apr 02 23:22:25 +0000 2018,"RT @FoxNews: Huckabee: ""The greatest single characteristic of people on the far left is they have zero sense of humor. I mean, these are th…",0.743,0.223,0.0,0.777
387,@FoxNews,Mon Apr 02 23:22:25 +0000 2018,@FoxNews I never had a backpack. This is how we rolled. https://t.co/whN1kaaTx2,0.0,0.0,0.0,1.0
388,@nytimes,Mon Apr 02 23:22:50 +0000 2018,"RT @MuslimIQ: BREAKING: @nytimes publishes groundbreaking story of rogue bullets that fired themselves to kill an innocent black man

But q…",-0.7845,0.084,0.289,0.627
389,@nytimes,Mon Apr 02 23:22:48 +0000 2018,"RT @NETRetired: Sarah Sanders why won’t @realDonaldTrump’s administration including u warned him on how ignorant he continues to be, @POTUS…",-0.4939,0.0,0.198,0.802
390,@nytimes,Mon Apr 02 23:22:48 +0000 2018,@nytimes This is heart breaking. My dad always said being a dairy farmer was one of the hardest and most demanding job on earth.,-0.2944,0.0,0.091,0.909
391,@nytimes,Mon Apr 02 23:22:45 +0000 2018,"RT @MuslimIQ: BREAKING: @nytimes publishes groundbreaking story of rogue bullets that fired themselves to kill an innocent black man

But q…",-0.7845,0.084,0.289,0.627
392,@nytimes,Mon Apr 02 23:22:44 +0000 2018,@dapsixer @John_KissMyBot @nytimes @BobHugin Hugin didn’t give money to Menendez,0.0,0.0,0.0,1.0
393,@nytimes,Mon Apr 02 23:22:44 +0000 2018,"young @mirandarbarnes work up in the @nytimes 

21 Love Salute

https://t.co/WcMh96DOzS",0.6369,0.296,0.0,0.704
394,@nytimes,Mon Apr 02 23:22:43 +0000 2018,RT @PTXofficial: We’ll be stopping by @TimesTalks in NYC on April 15th to chat and sing with @nytimes as part of their special 20th Anniver…,0.2732,0.099,0.059,0.842
395,@nytimes,Mon Apr 02 23:22:43 +0000 2018,@FrankGreenwell4 @nytimes Your service was a waste of time.  Since you obviously don't believe anyone should have that right.,-0.4215,0.0,0.141,0.859
396,@nytimes,Mon Apr 02 23:22:39 +0000 2018,From @nytimes: “Such goals seem &lt;farther&gt; away than ever. Neither Mr. Netanyahu nor Mr. Trump &lt;has&gt; shown serious interest in a....”,0.4019,0.129,0.056,0.815
397,@nytimes,Mon Apr 02 23:22:39 +0000 2018,"RT @nytimes: One dairy farmer shot all 51 of his milking cows and then turned the gun on himself. 

The dairy industry across the U.S. is i…",-0.34,0.0,0.085,0.915
398,@nytimes,Mon Apr 02 23:22:37 +0000 2018,Teachers Go on Strike in Oklahoma and Kentucky: ‘It Really Is a Wildfire’   via @NYTimes https://t.co/NYCVcpBfEp,-0.128,0.0,0.097,0.903
399,@nytimes,Mon Apr 02 23:22:32 +0000 2018,"RT @nytimes: More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wrong with the…",-0.7717,0.0,0.261,0.739
400,@nytimes,Mon Apr 02 23:22:31 +0000 2018,RT @DrMahmoudRefaat: #Egypt: #Sisi pretends 24 million participated in #EgyptElection2018 while world media reported no voters in ballots c…,-0.3818,0.0,0.175,0.825
401,@nytimes,Mon Apr 02 23:22:31 +0000 2018,@nytimes I'm not drinking that sad excuse for a beverage known as almond milk so someone fix this crisis,-0.4626,0.162,0.205,0.632
402,@nytimes,Mon Apr 02 23:22:29 +0000 2018,"@nytimes Environmental issues need to be faced and fixed by all nations, but mainly by those considered more develo… https://t.co/cloAUE2esn",0.0,0.0,0.0,1.0
403,@nytimes,Mon Apr 02 23:22:27 +0000 2018,"RT @nytimes: More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wrong with the…",-0.7717,0.0,0.261,0.739
404,@nytimes,Mon Apr 02 23:22:26 +0000 2018,"RT @nytimes: More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wrong with the…",-0.7717,0.0,0.261,0.739
405,@nytimes,Mon Apr 02 23:22:24 +0000 2018,"RT @memeddrews: Tourismus Boykott für die Türkei
#BoycottTurkeyTourism
@BILD
@DeutscheWelle
@AFP
@nytimes
@CNN
@BBCBreaking
@BBCWorld
@Reut…",-0.5994,0.0,0.206,0.794
406,@nytimes,Mon Apr 02 23:22:23 +0000 2018,"RT @nytimes: More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wrong with the…",-0.7717,0.0,0.261,0.739
407,@nytimes,Mon Apr 02 23:22:21 +0000 2018,"At Pruitt’s E.P.A.: No Studies, No Data, No Rules   via @NYTimes #saveourplanet #resist https://t.co/xFXzMhexup",-0.6808,0.0,0.375,0.625
408,@nytimes,Mon Apr 02 23:22:20 +0000 2018,RT @nytimes: Why Sinclair made dozens of local TV news anchors recite the same script https://t.co/c0rMxKmTLy,0.0,0.0,0.0,1.0
409,@nytimes,Mon Apr 02 23:22:15 +0000 2018,@Trumpislife16 @nytimes ya vol mein fuhrer,0.0,0.0,0.0,1.0
410,@nytimes,Mon Apr 02 23:22:13 +0000 2018,RT @RealJamesWoods: Of course the @nytimes finds a way to spin the taking jobs from American citizens as a good thing.  https://t.co/HtxlxI…,0.4404,0.132,0.0,0.868
411,@nytimes,Mon Apr 02 23:22:13 +0000 2018,What to know what is NOT congestion pricing &amp; NOT fair rules across all modes? Read my @nytimes OpEd  https://t.co/A09Weflow9,0.3182,0.108,0.0,0.892
412,@nytimes,Mon Apr 02 23:22:12 +0000 2018,"RT @nytimes: Micheal Brown applied to 20 highly selective colleges.
He got into all of them.
They all offered him full rides. https://t.co/…",0.0,0.0,0.0,1.0
413,@nytimes,Mon Apr 02 23:22:11 +0000 2018,RT @UniteWomenNJ: @peterdaou is correct. @MSNBC &amp; almost all stations did propaganda-type of script vs @HillaryClinton. Still do! @nytimes…,0.0,0.0,0.0,1.0
414,@nytimes,Mon Apr 02 23:22:10 +0000 2018,"RT @nytimes: One dairy farmer shot all 51 of his milking cows and then turned the gun on himself. 

The dairy industry across the U.S. is i…",-0.34,0.0,0.085,0.915
415,@nytimes,Mon Apr 02 23:22:10 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…,0.0,0.0,0.0,1.0
416,@nytimes,Mon Apr 02 23:22:07 +0000 2018,"RT @nytimes: More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wrong with the…",-0.7717,0.0,0.261,0.739
417,@nytimes,Mon Apr 02 23:22:05 +0000 2018,RT @RealJamesWoods: Of course the @nytimes finds a way to spin the taking jobs from American citizens as a good thing.  https://t.co/HtxlxI…,0.4404,0.132,0.0,0.868
418,@nytimes,Mon Apr 02 23:22:04 +0000 2018,@DudeForThought1 @ettorenamias @nytimes I've had a lot of jobs and I've never had to weigh in!!,0.0,0.0,0.0,1.0
419,@nytimes,Mon Apr 02 23:22:01 +0000 2018,"RT @nytimes: One dairy farmer shot all 51 of his milking cows and then turned the gun on himself. 

The dairy industry across the U.S. is i…",-0.34,0.0,0.085,0.915
420,@nytimes,Mon Apr 02 23:21:57 +0000 2018,"RT @drkellyhenning: As the @nytimes reports, schools around the country are struggling to contain and prevent kids from vaping. These produ…",-0.4019,0.048,0.122,0.83
421,@nytimes,Mon Apr 02 23:21:57 +0000 2018,RT @AdatagRT: @WSCP1 @Ginlefebvre @CNN @nytimes @washingtonpost @MSNBC @CBSNews @abcnews @nprpolitics @IngrahamAngle #IStandWithLaura again…,0.0,0.0,0.0,1.0
422,@nytimes,Mon Apr 02 23:21:55 +0000 2018,"RT @nytimes: More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wrong with the…",-0.7717,0.0,0.261,0.739
423,@nytimes,Mon Apr 02 23:21:54 +0000 2018,"RT @nytimes: More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wrong with the…",-0.7717,0.0,0.261,0.739
424,@nytimes,Mon Apr 02 23:21:53 +0000 2018,RT @RealJamesWoods: Of course the @nytimes finds a way to spin the taking jobs from American citizens as a good thing.  https://t.co/HtxlxI…,0.4404,0.132,0.0,0.868
425,@nytimes,Mon Apr 02 23:21:52 +0000 2018,"@martycranford @nytimes You never heard of goat cheese, milk or ice cream either...you are udderly sheltered.",0.0,0.0,0.0,1.0
426,@nytimes,Mon Apr 02 23:21:50 +0000 2018,@KatyTurNBC @MSNBC @CNN @AriMelber @JoyAnnReid @CoryBooker @KamalaHarris @FBI @chrislhayes @maddow @PhilMurphyNJ… https://t.co/728EljUBrN,0.0,0.0,0.0,1.0
427,@nytimes,Mon Apr 02 23:21:49 +0000 2018,RT @RealJamesWoods: Of course the @nytimes finds a way to spin the taking jobs from American citizens as a good thing.  https://t.co/HtxlxI…,0.4404,0.132,0.0,0.868
428,@nytimes,Mon Apr 02 23:21:48 +0000 2018,"RT @nytimes: More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wrong with the…",-0.7717,0.0,0.261,0.739
429,@nytimes,Mon Apr 02 23:21:46 +0000 2018,"RT @MuslimIQ: BREAKING: @nytimes publishes groundbreaking story of rogue bullets that fired themselves to kill an innocent black man

But q…",-0.7845,0.084,0.289,0.627
430,@nytimes,Mon Apr 02 23:21:45 +0000 2018,"RT @nytimes: More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wrong with the…",-0.7717,0.0,0.261,0.739
431,@nytimes,Mon Apr 02 23:21:42 +0000 2018,@MusicalKasparov @ArtDrawerGuy @nytimes Lol when poison-free milk is socialism,0.4215,0.259,0.0,0.741
432,@nytimes,Mon Apr 02 23:21:41 +0000 2018,RT @RealJamesWoods: Of course the @nytimes finds a way to spin the taking jobs from American citizens as a good thing.  https://t.co/HtxlxI…,0.4404,0.132,0.0,0.868
433,@nytimes,Mon Apr 02 23:21:39 +0000 2018,"RT @MuslimIQ: BREAKING: @nytimes publishes groundbreaking story of rogue bullets that fired themselves to kill an innocent black man

But q…",-0.7845,0.084,0.289,0.627
434,@nytimes,Mon Apr 02 23:21:39 +0000 2018,"China Slaps Tariffs on 128 U.S. Products, Including Wine, Pork and Pipes   via @NYTimes Go ahead hate On us becus O… https://t.co/2NSNXXwEft",-0.5719,0.0,0.15,0.85
435,@nytimes,Mon Apr 02 23:21:37 +0000 2018,RT @NYTimesPR: .@nytimes global growth editor @millie named to @EditorPublisher 25 under 35 in 2018 https://t.co/HBuFDsbYj6 https://t.co/Qw…,0.3818,0.14,0.0,0.86
436,@nytimes,Mon Apr 02 23:21:34 +0000 2018,"RT @nytimes: One dairy farmer shot all 51 of his milking cows and then turned the gun on himself. 

The dairy industry across the U.S. is i…",-0.34,0.0,0.085,0.915
437,@nytimes,Mon Apr 02 23:21:33 +0000 2018,"RT @nytimes: More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wrong with the…",-0.7717,0.0,0.261,0.739
438,@nytimes,Mon Apr 02 23:21:33 +0000 2018,"RT @MuslimIQ: BREAKING: @nytimes publishes groundbreaking story of rogue bullets that fired themselves to kill an innocent black man

But q…",-0.7845,0.084,0.289,0.627
439,@nytimes,Mon Apr 02 23:21:33 +0000 2018,RT @AdatagRT: @WSCP1 @Ginlefebvre @CNN @nytimes @washingtonpost @MSNBC @CBSNews @abcnews @nprpolitics @IngrahamAngle #IStandWithLaura again…,0.0,0.0,0.0,1.0
440,@nytimes,Mon Apr 02 23:21:29 +0000 2018,"RT @DrBassettDOHMH: My response to David Reich’s @nytimes Sunday Review piece on race and genetics. For the sake of public health, let’s no…",0.0,0.0,0.0,1.0
441,@nytimes,Mon Apr 02 23:21:29 +0000 2018,Facebook is not the problem. Lax privacy rules are. More via @NYtimes:  https://t.co/ad2ud7EGyb https://t.co/kMVWYS1r0i,0.3089,0.148,0.0,0.852
442,@nytimes,Mon Apr 02 23:21:27 +0000 2018,RT @UniteWomenNJ: @peterdaou is correct. @MSNBC &amp; almost all stations did propaganda-type of script vs @HillaryClinton. Still do! @nytimes…,0.0,0.0,0.0,1.0
443,@nytimes,Mon Apr 02 23:21:27 +0000 2018,"RT @nytimes: Micheal Brown applied to 20 highly selective colleges.
He got into all of them.
They all offered him full rides. https://t.co/…",0.0,0.0,0.0,1.0
444,@nytimes,Mon Apr 02 23:21:27 +0000 2018,"RT @BobHugin: New Jersey deserves better.
“The indictment, the first federal bribery charges against a sitting senator in a generation” --@…",0.2023,0.132,0.095,0.773
445,@nytimes,Mon Apr 02 23:21:26 +0000 2018,"El presidente @realDonaldTrump es una vergüenza para los Estados Unidos. Políticamente, este loco esta muerto. Cont… https://t.co/T9Dixz6tGE",0.0,0.0,0.0,1.0
446,@nytimes,Mon Apr 02 23:21:26 +0000 2018,"RT @nytimes: President Trump is nominating an economic moderate to the No. 2 job at the Treasury, even as Trump takes a more hawkish stance…",-0.1027,0.072,0.088,0.84
447,@nytimes,Mon Apr 02 23:21:24 +0000 2018,RT @UniteWomenNJ: @peterdaou is correct. @MSNBC &amp; almost all stations did propaganda-type of script vs @HillaryClinton. Still do! @nytimes…,0.0,0.0,0.0,1.0
448,@nytimes,Mon Apr 02 23:21:23 +0000 2018,"RT @ramirp: 18) Article al @nytimes : ""La disputa Catalana atrapa a Alemanya.""
https://t.co/ZAfr61wKN7",0.0,0.0,0.0,1.0
449,@nytimes,Mon Apr 02 23:21:20 +0000 2018,@nytimes Satubpwrsialankenapa rusia menembak jatuh pesawat MAS..dalam kapal terbang.membawak ramai cerdik pandai da… https://t.co/Ue5saJIbYq,0.0,0.0,0.0,1.0
450,@nytimes,Mon Apr 02 23:21:16 +0000 2018,@nytimes It isn’t milk alternatives putting farmers out of business- it is the broken gov milk pricing system. Dair… https://t.co/70Vl6ZlIat,-0.4767,0.0,0.14,0.86
451,@nytimes,Mon Apr 02 23:21:16 +0000 2018,@nytimes People of colour? What colour?,0.0,0.0,0.0,1.0
452,@nytimes,Mon Apr 02 23:21:15 +0000 2018,"RT @nytimes: No sweatpants in public, ""ideal body weight"" requirements and personal hygiene tips: A look inside the rule books for NFL chee…",0.296,0.133,0.086,0.781
453,@nytimes,Mon Apr 02 23:21:13 +0000 2018,"RT @MuslimIQ: BREAKING: @nytimes publishes groundbreaking story of rogue bullets that fired themselves to kill an innocent black man

But q…",-0.7845,0.084,0.289,0.627
454,@nytimes,Mon Apr 02 23:21:12 +0000 2018,@MullyFein @churchofbasebal @nytimes Also amazing since the shooting and suicide happened in 2010.,-0.1779,0.197,0.233,0.57
455,@nytimes,Mon Apr 02 23:21:11 +0000 2018,"RT @mazzoned: #plataformas Por qué boicotear a #Facebook #Apple o #Google es inútil: son inevitables, si no fueran ellas, serían otras simi…",-0.296,0.0,0.104,0.896
456,@nytimes,Mon Apr 02 23:21:09 +0000 2018,RT @AdatagRT: @WSCP1 @Ginlefebvre @CNN @nytimes @washingtonpost @MSNBC @CBSNews @abcnews @nprpolitics @IngrahamAngle #IStandWithLaura again…,0.0,0.0,0.0,1.0
457,@nytimes,Mon Apr 02 23:21:09 +0000 2018,RT @MariaTsevdos: @Almagro_OEA2015 @marcorubio @realDonaldTrump @CNN @cnni @CNNEE @BBCWorld @nytimes @DLasAmericas @NTN24 @adn_maye @LilyYD…,0.0,0.0,0.0,1.0
458,@nytimes,Mon Apr 02 23:21:04 +0000 2018,"RT @MuslimIQ: BREAKING: @nytimes publishes groundbreaking story of rogue bullets that fired themselves to kill an innocent black man

But q…",-0.7845,0.084,0.289,0.627
459,@nytimes,Mon Apr 02 23:21:03 +0000 2018,"RT @MagaApplePie: ?Happy Anniversary Bob Menendez

?On this day, 3 years ago, Bob Menendez was indicted on corruption charges while @nytime…",-0.2732,0.0,0.1,0.9
460,@nytimes,Mon Apr 02 23:21:01 +0000 2018,"RT @nytimes: One dairy farmer shot all 51 of his milking cows and then turned the gun on himself. 

The dairy industry across the U.S. is i…",-0.34,0.0,0.085,0.915
461,@nytimes,Mon Apr 02 23:20:59 +0000 2018,RT @MariaTsevdos: @Almagro_OEA2015 @marcorubio @realDonaldTrump @CNN @cnni @CNNEE @BBCWorld @nytimes @DLasAmericas @NTN24 @adn_maye @LilyYD…,0.0,0.0,0.0,1.0
462,@nytimes,Mon Apr 02 23:20:59 +0000 2018,"@Trumpislife16 @nytimes and your response is an infantile move; just like your boy, Spanky Trump, does constantly.",0.3612,0.135,0.0,0.865
463,@nytimes,Mon Apr 02 23:20:58 +0000 2018,"RT @CTATech: “disagreement in one area does not mean we cannot work together in others,” @GaryShapiro and others discuss how Silicon Valley…",0.0,0.0,0.0,1.0
464,@nytimes,Mon Apr 02 23:20:54 +0000 2018,@MusicalKasparov @ArtDrawerGuy @nytimes “Bankrupted”?  You mean when the government allows you to use laws to walk… https://t.co/qXRVuujG8u,0.0,0.0,0.0,1.0
465,@nytimes,Mon Apr 02 23:20:54 +0000 2018,"RT @MuslimIQ: BREAKING: @nytimes publishes groundbreaking story of rogue bullets that fired themselves to kill an innocent black man

But q…",-0.7845,0.084,0.289,0.627
466,@nytimes,Mon Apr 02 23:20:53 +0000 2018,"@teemcee @nytimes record the evening news on CNN, NBC,MSNBC, CBS then read the headlines from New York Times and Wa… https://t.co/nzy2xlgiqn",0.0,0.0,0.0,1.0
467,@nytimes,Mon Apr 02 23:20:52 +0000 2018,"RT @nytimes: More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wrong with the…",-0.7717,0.0,0.261,0.739
468,@nytimes,Mon Apr 02 23:20:50 +0000 2018,"RT @nytimes: As vaping rises at high schools and middle schools, officials are worried e-cigarettes are creating a new generation of nicoti…",0.0,0.094,0.094,0.812
469,@nytimes,Mon Apr 02 23:20:50 +0000 2018,"RT @nytimes: A 77-year-old who owns an estimated 75 guns: ""It'll go away. Like all the other times.""
A 17-year-old who protests: ""They’re l…",0.1531,0.102,0.078,0.82
470,@nytimes,Mon Apr 02 23:20:49 +0000 2018,RT @nytimes: Why Sinclair made dozens of local TV news anchors recite the same script https://t.co/c0rMxKmTLy,0.0,0.0,0.0,1.0
471,@nytimes,Mon Apr 02 23:20:42 +0000 2018,"RT @nytimes: More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wrong with the…",-0.7717,0.0,0.261,0.739
472,@nytimes,Mon Apr 02 23:20:42 +0000 2018,"RT @StopIllatosut: @_jayne79 @homelessdogmuze these eyes! ! more &amp; more HUMAN EYES ARE WATCHING US OUT OF A DOG´S FACE  @1NOKILL 
@ThreeDog…",0.0,0.0,0.0,1.0
473,@nytimes,Mon Apr 02 23:20:42 +0000 2018,"RT @VillanovaU: ""You Know Sister Jean. 
Meet Father Rob.""

via @nytimes.

 https://t.co/TFQy9FU0ar https://t.co/qBiI1l0uEk",0.0,0.0,0.0,1.0
474,@nytimes,Mon Apr 02 23:20:41 +0000 2018,"RT @MagaApplePie: ?Happy Anniversary Bob Menendez

?On this day, 3 years ago, Bob Menendez was indicted on corruption charges while @nytime…",-0.2732,0.0,0.1,0.9
475,@nytimes,Mon Apr 02 23:20:40 +0000 2018,"RT @nytimes: More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wrong with the…",-0.7717,0.0,0.261,0.739
476,@nytimes,Mon Apr 02 23:20:40 +0000 2018,RT @RealJamesWoods: Of course the @nytimes finds a way to spin the taking jobs from American citizens as a good thing.  https://t.co/HtxlxI…,0.4404,0.132,0.0,0.868
477,@nytimes,Mon Apr 02 23:20:39 +0000 2018,@bobwrightnbc @SteveBenen @CoryGn @Oleta @TriciaMcKinney @WillAtWork @maddow @MaddowBlog @washingtonpost @latimes… https://t.co/UxY2JBg9wG,0.0,0.0,0.0,1.0
478,@nytimes,Mon Apr 02 23:20:37 +0000 2018,"RT @nytimes: President Trump suggested Putin visit the White House, officials say https://t.co/WcdFrTkGk1",0.0,0.0,0.0,1.0
479,@nytimes,Mon Apr 02 23:20:28 +0000 2018,"RT @nytimes: Katrina Ruff, a local teacher in Oklahoma City, carried a sign that read, “Thanks to West Virginia.” 

“They gave us the guts…",0.0,0.0,0.0,1.0
480,@nytimes,Mon Apr 02 23:20:27 +0000 2018,RT @theremonstrator: Teachers Go on Strike in Oklahoma and Kentucky: ‘It Really Is a Wildfire’   via @NYTimes https://t.co/JJBeON3uQq,-0.128,0.0,0.086,0.914
481,@nytimes,Mon Apr 02 23:20:26 +0000 2018,RT @AnOpenSecret: @alexrossmusic @JamesStewartNYT @nytimes @NewYorker @RBlumenstein what is your response to this? https://t.co/zjL0kKNJI9,0.0,0.0,0.0,1.0
482,@nytimes,Mon Apr 02 23:20:26 +0000 2018,RT @nytimes: Amia Tyrae is at least the 7th transgender woman killed in the U.S. this year. She “was taken away in the very manner she fear…,-0.6705,0.0,0.148,0.852
483,@nytimes,Mon Apr 02 23:20:23 +0000 2018,"RT @J_LIVRES: Após o atentato a bala contra a caravana de Lula, o @nytimes, maior jornal do mundo, destacou fala do ex-presidente em que af…",0.0,0.0,0.0,1.0
484,@nytimes,Mon Apr 02 23:20:20 +0000 2018,RT @DanielleRamo: Great coverage from @nytimes https://t.co/VXpDZKdCtt @UCSFPsychiatry #teen #vaping,0.6249,0.313,0.0,0.687
485,@nytimes,Mon Apr 02 23:20:17 +0000 2018,Israel Courts Catastrophe in Gaza Protests   via @NYTimes https://t.co/Zhjre506Jd,-0.743,0.0,0.474,0.526
486,@nytimes,Mon Apr 02 23:20:16 +0000 2018,How the Party of Lincoln Became the Party of Racial Backlash   via @NYTimes https://t.co/5JLEE6UX3Z,0.6597,0.31,0.0,0.69
487,@nytimes,Mon Apr 02 23:20:16 +0000 2018,@NYFarmer @brockmiles @nytimes I absolutely crave &amp; Love Milk!!! Thank You for all the Great Dairy Products your milk is Responsible for!!!,0.9385,0.461,0.0,0.539
